# lake: lake that respondent lives on
# year: year that respondent bought their property
# prmryRes: whether or not the property is the respondent's primary residence
# sumDays: number of summer days the respondent (or their family) spends at the residence
# sumGuest: number of summer days that a guest spends at the residence
# sumRent: number of summer days that the residence is rented
# fishing: approx. days (as a category) that respondent spends fishing
# boating: approx. days (as a category) that respondent spends boating
# waterSki: approx. days (as a category) that respondent spends water skiing
# smallBoats: approx. days (as a category) that respondent spends in a canoe, kayak, or rowboat
# sail: approx. days (as a category) that respondent spends sailboating
# jetSki: approx. days (as a category) that respondent spends jet skiing
# swim: approx. days (as a category) that respondent spends swimming
# gender: the respondent's gender (male or female)
# age: the respondent's age
# sizeHousehold: number of members in the respondent's household
# children: number of children under age-18 in the household
# educat: categorical level of education (ltHS=no high school diploma, HS= highschool diploma, someColl=some College, College= BA, BS, or AA degree, GradProf=graduate or professional degree
# inc: income category
# value: respondent's belief as to the current value of their property
#
# this is only a portion of the actualy survey which can be found at http://lter.limnology.wisc.edu/sites/default/files/ntl/pdf/nwlr_survey.pdf
#
# Note that the levels for the fishing, boating, waterSki, smallBoats, sail, jetSki, and swim variables should be controlled.
#   For example, using the fish variable (and assuming the data frame is called df)
#
# df$fish <- factor(df$fish,levels=c("0_days","1_6_days","7_14_days","15_30_days","30_60_days","60+_days"))
#
lake	year	prmryRes	sumDays	sumGuest	sumRent	fishing	boating	waterSki	smallBoats	sail	jetSki	swim	gender	age	sizeHousehold	children	educat	inc	value
Long_Lake	1975	No	80	10	0	7_14_days	60+_days	7_14_days	7_14_days	7_14_days	1_6_days	60+_days	Male	73	2	0	GradProf	110	500000
Long_Lake	2001	Yes	8	8	8	7_14_days	15_30_days	0_days	1_6_days	0_days	0_days	1_6_days	Male	58	2	0	someColl	50	450000
Long_Lake	1996	No	30	50	0	7_14_days	60+_days	30_60_days	60+_days	1_6_days	0_days	60+_days	Female	40	5	3	GradProf	80	200000
Long_Lake	2000	Yes	8	8	8	30_60_days	30_60_days	15_30_days	30_60_days	0_days	0_days	30_60_days	Male	59	2	0	College	20	625000
Long_Lake	2000	No	75	0	0	15_30_days	15_30_days	0_days	15_30_days	15_30_days	0_days	30_60_days	Male	69	2	0	GradProf	50	800000
Long_Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Long_Lake	2002	No	30	5	0	30_60_days	30_60_days	0_days	15_30_days	0_days	0_days	30_60_days	Female	42	6	4	GradProf	110	255000
Long_Lake	1974	No	60	0	0	7_14_days	30_60_days	30_60_days	7_14_days	1_6_days	0_days	30_60_days	Female	73	2	0	College	NA	300000
Lost_Lake	2002	No	15	8	0	15_30_days	7_14_days	1_6_days	0_days	0_days	7_14_days	7_14_days	Male	35	4	2	someColl	130	350000
Lost_Lake	1995	No	30	0	0	15_30_days	15_30_days	0_days	1_6_days	0_days	0_days	1_6_days	Male	65	4	0	someColl	20	350000
Lost_Lake	1996	No	20	0	30	7_14_days	7_14_days	0_days	0_days	0_days	0_days	0_days	Male	54	3	0	HS	70	375000
Lost_Lake	1987	No	75	10	0	60+_days	60+_days	0_days	1_6_days	0_days	0_days	1_6_days	Male	68	2	0	College	30	150000
Lost_Lake	1995	Yes	8	8	8	7_14_days	1_6_days	0_days	1_6_days	0_days	0_days	0_days	Male	49	4	1	someColl	50	450000
Lost_Lake	2001	Yes	8	8	8	7_14_days	60+_days	60+_days	7_14_days	0_days	60+_days	60+_days	Male	43	5	3	College	130	425000
Lost_Lake	1974	Yes	8	8	8	15_30_days	7_14_days	1_6_days	0_days	0_days	0_days	0_days	Male	63	2	NA	someColl	60	1000000
Lost_Lake	1975	No	14	30	0	1_6_days	0_days	0_days	1_6_days	0_days	7_14_days	15_30_days	Female	70	1	0	someColl	NA	NA
Lost_Lake	1988	No	77	0	0	30_60_days	15_30_days	1_6_days	0_days	0_days	0_days	0_days	Male	61	2	NA	GradProf	90	375000
Lost_Lake	1986	No	7	24	7	7_14_days	15_30_days	7_14_days	7_14_days	7_14_days	NA	15_30_days	Male	63	3	0	College	50	NA
Lost_Lake	1973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lost_Lake	1990	Yes	8	8	8	60+_days	60+_days	0_days	7_14_days	0_days	0_days	7_14_days	Female	68	2	0	College	30	385000
Lost_Lake	2002	No	40	0	0	15_30_days	15_30_days	0_days	0_days	0_days	0_days	7_14_days	Male	48	2	0	College	110	175000
Lost_Lake	2001	No	70	30	0	60+_days	60+_days	0_days	1_6_days	0_days	1_6_days	15_30_days	Female	40	3	1	GradProf	110	500000
Lost_Lake	2001	No	100	0	0	15_30_days	60+_days	7_14_days	0_days	0_days	0_days	1_6_days	Male	63	2	0	College	70	NA
Lotus_Lake	2002	No	60	10	0	0_days	1_6_days	0_days	15_30_days	0_days	0_days	7_14_days	Female	57	2	0	GradProf	70	265000
Lotus_Lake	1975	No	25	15	0	1_6_days	0_days	0_days	15_30_days	1_6_days	0_days	15_30_days	Female	68	2	0	College	NA	250000
Lotus_Lake	2002	No	100	0	0	0_days	0_days	0_days	1_6_days	0_days	0_days	0_days	Male	74	2	0	College	130	450000
Lotus_Lake	1988	Yes	8	8	8	15_30_days	0_days	0_days	1_6_days	0_days	0_days	7_14_days	Male	47	3	1	GradProf	90	500000
Lower_Buckatabon_Lake	1999	Yes	8	8	8	7_14_days	7_14_days	1_6_days	7_14_days	0_days	1_6_days	1_6_days	Male	52	1	0	College	90	400000
Lower_Buckatabon_Lake	1992	Yes	8	8	8	60+_days	60+_days	15_30_days	1_6_days	1_6_days	30_60_days	60+_days	NA	NA	NA	NA	NA	NA	NA
Lower_Buckatabon_Lake	1973	No	40	16	0	7_14_days	15_30_days	1_6_days	0_days	0_days	0_days	7_14_days	Male	68	2	0	someColl	30	200000
Lower_Buckatabon_Lake	1987	No	30	0	0	15_30_days	15_30_days	0_days	7_14_days	0_days	0_days	7_14_days	Female	54	3	0	GradProf	110	375000
Lower_Buckatabon_Lake	1975	No	30	5	0	0_days	7_14_days	0_days	0_days	0_days	0_days	1_6_days	NA	NA	NA	NA	NA	NA	NA
Lower_Buckatabon_Lake	2003	No	30	0	0	15_30_days	15_30_days	0_days	0_days	0_days	0_days	15_30_days	Female	48	4	2	GradProf	70	200000
Lower_Buckatabon_Lake	1988	Yes	8	8	8	60+_days	60+_days	30_60_days	15_30_days	0_days	30_60_days	60+_days	Male	67	3	3	someColl	90	700000
Lower_Buckatabon_Lake	1996	Yes	8	8	8	1_6_days	7_14_days	0_days	15_30_days	0_days	0_days	60+_days	Female	44	4	2	College	110	750000
Lower_Gresham_Lake	1982	Yes	8	8	8	30_60_days	7_14_days	1_6_days	0_days	0_days	0_days	7_14_days	Male	63	2	0	HS	NA	NA
Lower_Gresham_Lake	2003	No	50	20	0	15_30_days	30_60_days	0_days	0_days	0_days	0_days	0_days	Male	60	7	0	GradProf	20	675000
Lower_Gresham_Lake	1993	No	20	0	0	1_6_days	0_days	0_days	0_days	0_days	0_days	0_days	Male	42	2	0	someColl	90	200000
Lucy_Lake	1992	No	25	10	25	15_30_days	0_days	0_days	15_30_days	0_days	NA	15_30_days	Male	60	2	0	GradProf	130	250000
Lucy_Lake	2003	Yes	8	8	8	7_14_days	15_30_days	0_days	1_6_days	0_days	0_days	1_6_days	Male	37	3	1	College	130	347000
Lucy_Lake	2003	No	30	4	0	1_6_days	0_days	NA	15_30_days	NA	NA	7_14_days	Male	60	2	0	GradProf	50	NA
Lynx_Lake	1968	Yes	8	8	8	1_6_days	0_days	0_days	1_6_days	0_days	0_days	0_days	Male	65	3	0	someColl	10	250000
Lynx_Lake	2001	No	85	0	0	30_60_days	30_60_days	7_14_days	30_60_days	30_60_days	NA	7_14_days	Male	59	6	0	GradProf	90	650000
Lynx_Lake	2002	Yes	8	8	8	1_6_days	1_6_days	0_days	30_60_days	0_days	0_days	15_30_days	Male	66	2	0	GradProf	90	750000
Lynx_Lake	1985	No	21	21	0	7_14_days	30_60_days	15_30_days	15_30_days	0_days	0_days	30_60_days	Male	63	2	0	GradProf	130	175000
Lynx_Lake	1997	No	50	0	0	30_60_days	30_60_days	0_days	30_60_days	0_days	0_days	30_60_days	Male	56	2	0	someColl	20	200000
Lynx_Lake	1986	Yes	8	8	8	0_days	7_14_days	0_days	7_14_days	0_days	0_days	7_14_days	Male	71	2	0	College	70	600000
Manitowish_Lake	1980	Yes	8	8	8	60+_days	60+_days	1_6_days	7_14_days	0_days	1_6_days	60+_days	Female	52	3	0	College	50	1600000
Manitowish_Lake	2001	No	52	5	0	7_14_days	15_30_days	7_14_days	7_14_days	0_days	0_days	15_30_days	Male	48	5	0	GradProf	100	1000000
Manitowish_Lake	1997	No	19	19	0	15_30_days	30_60_days	1_6_days	7_14_days	0_days	0_days	15_30_days	Male	65	2	0	GradProf	60	890000
Manitowish_Lake	1998	No	120	0	0	30_60_days	30_60_days	0_days	7_14_days	0_days	15_30_days	15_30_days	Male	58	2	0	GradProf	80	700000
Manitowish_Lake	2001	No	150	0	0	60+_days	60+_days	0_days	0_days	0_days	0_days	0_days	Male	87	2	0	GradProf	70	900000
Manitowish_Lake	1985	No	50	7	0	1_6_days	1_6_days	0_days	15_30_days	15_30_days	1_6_days	15_30_days	Female	55	2	0	College	110	750000
Manitowish_Lake	1994	No	100	20	0	60+_days	60+_days	0_days	7_14_days	0_days	0_days	15_30_days	NA	NA	NA	NA	NA	NA	NA
Manitowish_Lake	1975	No	40	6	2	30_60_days	30_60_days	1_6_days	1_6_days	0_days	0_days	15_30_days	Male	66	3	0	GradProf	20	800000
Manitowish_Lake	NA	No	20	42	0	1_6_days	7_14_days	0_days	1_6_days	0_days	0_days	15_30_days	Male	45	2	NA	someColl	90	250000
Manitowish_Lake	1999	No	50	0	0	7_14_days	15_30_days	1_6_days	0_days	0_days	0_days	7_14_days	Female	56	4	0	someColl	110	750000
Manitowish_Lake	1979	No	100	0	0	1_6_days	60+_days	0_days	1_6_days	0_days	1_6_days	60+_days	NA	NA	NA	NA	NA	NA	NA
Manitowish_Lake	1997	No	60	0	0	7_14_days	60+_days	15_30_days	1_6_days	1_6_days	15_30_days	30_60_days	Female	67	2	0	College	NA	NA
Manitowish_Lake	2001	No	100	0	0	15_30_days	60+_days	0_days	0_days	15_30_days	1_6_days	30_60_days	Female	62	2	0	HS	70	500000
Manitowish_Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Manitowish_Lake	2001	No	30	0	0	1_6_days	15_30_days	15_30_days	1_6_days	0_days	0_days	15_30_days	NA	NA	NA	NA	NA	NA	NA
Manitowish_Lake	1990	No	14	0	0	1_6_days	7_14_days	1_6_days	0_days	0_days	0_days	1_6_days	Male	62	3	0	GradProf	80	700000
Manitowish_Lake	1988	No	17	0	0	0_days	1_6_days	0_days	1_6_days	0_days	0_days	0_days	Male	60	2	0	College	NA	550000
Manitowish_Lake	1976	Yes	8	8	8	15_30_days	60+_days	60+_days	1_6_days	1_6_days	0_days	60+_days	NA	NA	NA	NA	NA	NA	NA
Manitowish_Lake	1960	No	70	0	0	0_days	60+_days	0_days	0_days	0_days	0_days	7_14_days	Male	69	2	0	GradProf	NA	560000
Mann_Lake	1976	Yes	8	8	8	15_30_days	15_30_days	1_6_days	15_30_days	0_days	0_days	7_14_days	Male	54	4	0	College	90	300000
Mann_Lake	1999	Yes	8	8	8	15_30_days	30_60_days	0_days	7_14_days	0_days	0_days	7_14_days	Male	50	2	0	someColl	90	260000
Mann_Lake	1989	Yes	8	8	8	15_30_days	1_6_days	0_days	0_days	0_days	0_days	0_days	Male	68	1	0	HS	30	200000
Mann_Lake	1983	No	60	0	0	30_60_days	0_days	0_days	0_days	0_days	0_days	NA	Male	51	1	0	College	30	NA
Mann_Lake	1992	No	40	40	0	1_6_days	15_30_days	1_6_days	1_6_days	1_6_days	0_days	0_days	Male	71	5	2	someColl	50	160000
Mann_Lake	1952	No	78	0	0	1_6_days	1_6_days	0_days	0_days	0_days	0_days	0_days	Male	83	3	0	someColl	10	100000
MManuel_Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
McCullough_Lake	1996	No	20	0	0	15_30_days	15_30_days	7_14_days	7_14_days	NA	NA	15_30_days	Male	53	2	0	someColl	130	265000
McCullough_Lake	1997	No	40	0	0	15_30_days	15_30_days	0_days	1_6_days	0_days	0_days	0_days	Male	66	2	0	HS	90	225000
McCullough_Lake	2003	No	20	4	0	15_30_days	30_60_days	1_6_days	7_14_days	7_14_days	0_days	7_14_days	Male	52	1	0	College	110	240000
McCullough_Lake	1998	No	100	0	0	30_60_days	1_6_days	60+_days	NA	NA	NA	NA	Male	69	1	0	College	110	225000
McCullough_Lake	1992	Yes	8	8	8	1_6_days	1_6_days	0_days	15_30_days	0_days	0_days	0_days	Male	61	2	NA	GradProf	110	400000
McCullough_Lake	1972	Yes	8	8	8	15_30_days	15_30_days	0_days	0_days	0_days	0_days	0_days	Male	75	2	0	College	30	250000
McCullough_Lake	1972	Yes	8	8	8	1_6_days	7_14_days	0_days	0_days	0_days	0_days	15_30_days	Male	78	2	0	HS	50	550000
McCullough_Lake	2003	Yes	8	8	8	1_6_days	1_6_days	0_days	0_days	0_days	0_days	1_6_days	Female	28	2	0	College	10	280000
McDonald_Lake	2003	Yes	8	8	8	30_60_days	30_60_days	NA	30_60_days	NA	NA	30_60_days	Female	54	1	0	HS	30	285000
McDonald_Lake	1967	No	25	5	0	1_6_days	15_30_days	0_days	15_30_days	1_6_days	0_days	15_30_days	Female	84	0	0	College	30	200000
McDonald_Lake	2001	No	30	10	0	30_60_days	1_6_days	0_days	7_14_days	0_days	0_days	7_14_days	Female	55	3	0	HS	50	105000
McDonald_Lake	1990	No	45	0	0	30_60_days	0_days	0_days	30_60_days	0_days	0_days	30_60_days	Male	64	4	2	College	30	50000
McDonald_Lake	1976	No	100	0	0	15_30_days	15_30_days	0_days	15_30_days	0_days	0_days	15_30_days	Male	74	2	0	HS	NA	NA
McDonald_Lake	1996	Yes	8	8	8	60+_days	30_60_days	0_days	30_60_days	0_days	0_days	7_14_days	Male	50	3	NA	College	20	600000
Mermaid_Lake	1954	No	80	7	0	60+_days	60+_days	0_days	60+_days	0_days	0_days	60+_days	Female	83	10	2	someColl	30	320000
Mermaid_Lake	1974	No	65	0	0	30_60_days	30_60_days	NA	NA	NA	NA	15_30_days	Male	61	2	0	someColl	NA	NA
Mermaid_Lake	1970	No	45	0	0	30_60_days	0_days	0_days	30_60_days	0_days	0_days	15_30_days	Male	59	4	0	College	70	200000
Mermaid_Lake	2003	No	20	20	0	15_30_days	15_30_days	0_days	15_30_days	0_days	0_days	1_6_days	Male	40	2	0	College	90	225000
Mermaid_Lake	1972	No	60	10	0	30_60_days	1_6_days	0_days	30_60_days	0_days	0_days	30_60_days	Male	59	2	0	GradProf	130	200000
Middle_Sugarbush_Lake	2002	No	25	0	0	7_14_days	15_30_days	NA	1_6_days	NA	NA	NA	Male	52	4	0	someColl	NA	375000
Middle_Sugarbush_Lake	2002	No	36	3	0	7_14_days	15_30_days	15_30_days	1_6_days	0_days	0_days	7_14_days	Female	52	5	1	HS	90	NA
Middle_Sugarbush_Lake	1997	No	25	0	0	15_30_days	15_30_days	1_6_days	7_14_days	0_days	0_days	1_6_days	Male	52	6	1	someColl	20	300000
Middle_Sugarbush_Lake	1998	No	15	7	0	15_30_days	7_14_days	7_14_days	0_days	0_days	0_days	1_6_days	Female	56	4	1	College	70	NA
Minonk_Lake	1983	No	21	5	0	1_6_days	1_6_days	0_days	1_6_days	0_days	0_days	0_days	Male	55	2	0	someColl	30	165000
Minonk_Lake	1987	No	30	0	0	15_30_days	15_30_days	0_days	0_days	0_days	0_days	1_6_days	Male	57	3	0	HS	70	325000
Mitten_Lake	2002	No	21	0	0	30_60_days	0_days	0_days	0_days	0_days	0_days	0_days	Female	57	2	0	GradProf	70	400000
Moccasin_Lake	1978	Yes	8	8	8	30_60_days	1_6_days	0_days	1_6_days	0_days	0_days	1_6_days	Male	71	0	0	GradProf	50	250000
Moccasin_Lake	1970	Yes	8	8	8	7_14_days	60+_days	1_6_days	15_30_days	1_6_days	0_days	30_60_days	Female	64	1	0	College	NA	NA
Moccasin_Lake	2000	No	65	0	0	15_30_days	7_14_days	0_days	7_14_days	0_days	0_days	15_30_days	Male	53	2	0	someColl	90	250000
Moccasin_Lake	1985	No	90	0	0	15_30_days	0_days	0_days	0_days	0_days	0_days	0_days	Male	78	2	0	HS	NA	NA
Moccasin_Lake	1991	No	20	0	0	7_14_days	7_14_days	1_6_days	1_6_days	0_days	0_days	1_6_days	Male	55	2	0	College	NA	400000
Moccasin_Lake	2002	No	34	5	0	7_14_days	15_30_days	1_6_days	1_6_days	0_days	0_days	1_6_days	Male	61	2	0	ltHS	90	300000
Moccasin_Lake	2000	No	15	0	0	7_14_days	1_6_days	1_6_days	1_6_days	0_days	0_days	7_14_days	Male	52	6	1	College	70	500000
Moon_Lake	1990	No	40	0	0	7_14_days	7_14_days	0_days	0_days	0_days	0_days	7_14_days	Male	63	13	0	GradProf	130	300000
Moon_Lake	1997	Yes	8	8	8	1_6_days	1_6_days	0_days	1_6_days	0_days	0_days	0_days	Male	74	2	0	GradProf	70	350000
Moon_Lake	1990	No	90	0	60	60+_days	60+_days	30_60_days	30_60_days	0_days	0_days	30_60_days	Female	65	2	0	someColl	50	375000
Moon_Lake	1999	No	26	0	0	7_14_days	15_30_days	7_14_days	7_14_days	0_days	0_days	7_14_days	Male	57	3	0	College	90	250000
Moon_Lake	1985	No	100	0	0	15_30_days	15_30_days	7_14_days	0_days	0_days	0_days	15_30_days	Male	81	1	0	HS	NA	NA
Moon_Lake	1978	No	28	10	0	15_30_days	15_30_days	0_days	7_14_days	1_6_days	0_days	1_6_days	Male	61	2	0	College	90	300000
Moon_Lake	1981	No	75	0	0	60+_days	60+_days	7_14_days	1_6_days	0_days	0_days	60+_days	Male	58	5	0	GradProf	70	250000
Moon_Lake	1979	No	50	10	0	30_60_days	30_60_days	0_days	7_14_days	0_days	0_days	7_14_days	Male	70	2	0	HS	NA	180000
Moon_Lake	1999	No	21	7	0	1_6_days	1_6_days	0_days	7_14_days	1_6_days	0_days	15_30_days	Male	68	5	0	GradProf	90	168000
Morton_Lake	1997	No	45	0	0	15_30_days	15_30_days	0_days	7_14_days	0_days	15_30_days	15_30_days	Male	NA	5	0	someColl	NA	NA
Morton_Lake	2002	No	45	NA	0	1_6_days	30_60_days	0_days	7_14_days	0_days	0_days	7_14_days	Male	60	2	0	GradProf	20	280000
Morton_Lake	1977	No	32	7	0	7_14_days	30_60_days	1_6_days	7_14_days	1_6_days	0_days	7_14_days	Male	67	2	0	GradProf	NA	225000
Morton_Lake	1987	No	60	0	0	30_60_days	30_60_days	0_days	0_days	7_14_days	0_days	1_6_days	Male	67	2	0	GradProf	110	375000
Morton_Lake	1989	No	21	0	7	7_14_days	1_6_days	0_days	7_14_days	0_days	0_days	7_14_days	Male	53	5	0	GradProf	60	450000
Morton_Lake	1981	Yes	8	8	8	7_14_days	15_30_days	0_days	7_14_days	0_days	0_days	15_30_days	Female	68	2	0	GradProf	50	350000
Moss_Lake	2001	Yes	8	8	8	15_30_days	15_30_days	0_days	0_days	0_days	0_days	7_14_days	Male	59	1	0	someColl	30	400000
Moss_Lake	1999	No	25	0	0	7_14_days	15_30_days	15_30_days	15_30_days	0_days	0_days	15_30_days	Male	49	5	3	GradProf	60	370000
Moss_Lake	1991	No	50	20	0	30_60_days	60+_days	15_30_days	15_30_days	NA	NA	15_30_days	Male	68	2	0	GradProf	90	325000
Moss_Lake	1970	No	35	0	0	1_6_days	30_60_days	15_30_days	0_days	1_6_days	1_6_days	30_60_days	Female	50	3	1	College	70	375000
Mososs_Lake	1988	No	30	0	0	15_30_days	1_6_days	1_6_days	1_6_days	0_days	1_6_days	1_6_days	Male	52	NA	0	College	40	400000
Moss_Lake	1988	Yes	8	8	8	7_14_days	7_14_days	1_6_days	1_6_days	1_6_days	0_days	7_14_days	Female	63	2	0	College	30	400000
Moss_Lake	2000	No	80	0	0	60+_days	30_60_days	0_days	7_14_days	0_days	0_days	1_6_days	Male	53	2	0	College	130	300000
Murphy_Lake	1997	No	30	0	0	15_30_days	15_30_days	15_30_days	NA	NA	NA	15_30_days	Male	41	4	2	College	130	300000
Murphy_Lake	2002	No	7	60	0	1_6_days	1_6_days	NA	1_6_days	1_6_days	NA	1_6_days	Female	43	4	2	GradProf	90	200000
Murphy_Lake	1995	No	60	0	0	7_14_days	15_30_days	0_days	15_30_days	1_6_days	0_days	30_60_days	Female	60	2	0	GradProf	130	420000
Muskellunge_Lake	1989	Yes	8	8	8	30_60_days	7_14_days	0_days	0_days	0_days	0_days	0_days	Female	78	2	0	someColl	10	185000
Muskellunge_Lake	1976	Yes	8	8	8	15_30_days	15_30_days	0_days	0_days	0_days	0_days	0_days	Male	75	1	0	someColl	10	300000
Muskellunge_Lake	1998	No	15	60	0	1_6_days	1_6_days	0_days	1_6_days	0_days	0_days	1_6_days	Female	52	1	0	someColl	30	240000
Muskellunge_Lake	1973	Yes	8	8	8	30_60_days	30_60_days	0_days	1_6_days	0_days	0_days	0_days	Male	42	2	0	someColl	NA	250000
Muskellunge_Lake	2002	Yes	8	8	8	60+_days	60+_days	60+_days	15_30_days	0_days	60+_days	60+_days	Male	44	5	3	someColl	70	320000
Muskellunge_Lake	1998	No	40	0	0	15_30_days	30_60_days	15_30_days	7_14_days	1_6_days	1_6_days	30_60_days	Female	43	5	3	College	130	185000
Muskellunge_Lake	2003	No	20	0	0	15_30_days	15_30_days	1_6_days	0_days	0_days	0_days	1_6_days	Male	49	2	0	College	20	350000
Muskellunge_Lake	1999	No	75	0	0	30_60_days	7_14_days	0_days	7_14_days	7_14_days	0_days	30_60_days	Male	61	2	0	College	70	140000
Muskellunge_Lake	1998	No	31	0	0	7_14_days	15_30_days	7_14_days	7_14_days	0_days	0_days	15_30_days	Female	42	5	3	GradProf	130	200000
Muskellunge_Lake	1993	Yes	8	8	8	0_days	7_14_days	0_days	0_days	0_days	0_days	0_days	Female	62	2	0	someColl	NA	375
Muskellunge_Lake	1997	No	25	2	0	15_30_days	15_30_days	1_6_days	7_14_days	0_days	0_days	7_14_days	Male	65	2	0	College	90	300000
Muskellunge_Lake	1975	No	100	14	0	15_30_days	7_14_days	NA	NA	NA	NA	NA	Female	68	2	NA	College	NA	NA
Muskellunge_Lake	1993	No	25	8	0	15_30_days	15_30_days	15_30_days	15_30_days	0_days	0_days	15_30_days	Male	47	5	1	College	130	250000
Muskellunge_Lake	1984	No	60	0	0	30_60_days	30_60_days	0_days	0_days	0_days	0_days	30_60_days	Male	53	2	0	someColl	NA	NA
Muskellunge_Lake	1983	No	100	0	0	60+_days	60+_days	0_days	0_days	0_days	0_days	0_days	Male	76	1	0	GradProf	NA	260000
Muskellunge_Lake	1990	No	20	0	0	7_14_days	7_14_days	NA	NA	NA	NA	NA	Male	62	2	0	someColl	110	285000
Muskellunge_Lake	1995	No	14	0	0	7_14_days	0_days	0_days	7_14_days	1_6_days	0_days	1_6_days	Male	58	2	0	College	90	150000
Muskesin_Lake	1992	No	88	0	0	15_30_days	15_30_days	0_days	0_days	0_days	0_days	15_30_days	Female	59	2	0	GradProf	70	190000
Muskesin_Lake	1992	Yes	8	8	8	7_14_days	7_14_days	0_days	1_6_days	0_days	0_days	15_30_days	Male	76	2	0	GradProf	30	250000
Muskesin_Lake	1992	Yes	8	8	8	60+_days	60+_days	NA	7_14_days	NA	NA	NA	Male	61	2	0	someColl	10	200000
Muskesin_Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nelson_Lake	1973	Yes	8	8	8	60+_days	60+_days	0_days	15_30_days	0_days	0_days	7_14_days	Male	55	2	0	College	40	350000
Nelson_Lake	1999	No	40	0	0	7_14_days	7_14_days	0_days	15_30_days	0_days	0_days	15_30_days	Male	51	4	1	GradProf	NA	NA
Nelson_Lake	1949	Yes	8	8	8	7_14_days	15_30_days	0_days	7_14_days	0_days	0_days	7_14_days	Male	82	2	0	someColl	30	275000
Nelson_Lake	2003	No	35	0	0	15_30_days	7_14_days	0_days	7_14_days	0_days	0_days	7_14_days	Male	50	4	0	College	130	280000
Nelson_Lake	2002	No	21	5	0	0_days	0_days	0_days	15_30_days	1_6_days	0_days	7_14_days	Male	55	2	0	GradProf	90	215000
Nelson_Lake	1987	No	27	0	0	15_30_days	15_30_days	1_6_days	15_30_days	0_days	1_6_days	7_14_days	Male	57	3	0	College	70	250000
Nelson_Lake	1998	No	30	15	0	15_30_days	15_30_days	7_14_days	1_6_days	0_days	0_days	15_30_days	Male	60	2	0	College	NA	NA
North_Turtle_Lake	1982	Yes	8	8	8	15_30_days	15_30_days	7_14_days	NA	NA	15_30_days	15_30_days	Female	75	0	0	HS	30	650000
North_Turtle_Lake	2002	No	15	4	0	7_14_days	0_days	0_days	NA	0_days	0_days	1_6_days	Male	30	2	0	someColl	70	100000
North_Turtle_Lake	1995	No	47	0	0	1_6_days	1_6_days	7_14_days	1_6_days	0_days	0_days	1_6_days	Male	71	5	3	GradProf	90	400000
North_Turtle_Lake	1988	No	75	3	0	30_60_days	30_60_days	7_14_days	1_6_days	0_days	1_6_days	30_60_days	Male	69	5	0	College	50	325000
North_Turtle_Lake	1996	No	15	7	0	7_14_days	7_14_days	0_days	7_14_days	0_days	0_days	7_14_days	Male	65	2	NA	College	80	325000
North_Turtle_Lake	2002	No	50	5	0	60+_days	0_days	0_days	1_6_days	0_days	0_days	1_6_days	Male	49	5	2	someColl	90	160000
North_Turtle_Lake	1976	Yes	8	8	8	60+_days	7_14_days	0_days	1_6_days	0_days	0_days	30_60_days	Male	64	2	0	GradProf	70	300000
North_Turtle_Lake	1996	Yes	8	8	8	30_60_days	60+_days	1_6_days	7_14_days	0_days	15_30_days	7_14_days	NA	NA	NA	NA	NA	NA	NA
North_Twin_Lake	1998	Yes	8	8	8	60+_days	15_30_days	0_days	15_30_days	0_days	0_days	0_days	Male	58	2	0	someColl	70	480000
North_Twin_Lake	2002	No	14	0	0	15_30_days	1_6_days	0_days	0_days	0_days	0_days	0_days	Male	52	0	0	HS	30	210000
North_Twin_Lake	1997	No	20	0	0	7_14_days	7_14_days	7_14_days	1_6_days	0_days	7_14_days	1_6_days	Female	41	6	4	College	120	800000
North_Twin_Lake	1985	Yes	8	8	8	1_6_days	15_30_days	7_14_days	0_days	0_days	0_days	7_14_days	Male	76	1	3	College	50	450000
North_Twin_Lake	1986	Yes	8	8	8	1_6_days	15_30_days	15_30_days	7_14_days	0_days	0_days	15_30_days	Male	62	2	0	someColl	50	260000
North_Twin_Lake	2003	No	35	0	0	15_30_days	15_30_days	7_14_days	7_14_days	NA	1_6_days	15_30_days	Male	41	4	2	College	20	400000
North_Twin_Lake	1999	Yes	8	8	8	30_60_days	15_30_days	0_days	0_days	0_days	0_days	0_days	Male	66	2	0	ltHS	70	600000
North_Twin_Lake	1992	No	40	0	0	15_30_days	1_6_days	0_days	0_days	0_days	0_days	0_days	Male	64	2	0	HS	90	400000
North_Twin_Lake	1978	No	45	0	0	7_14_days	15_30_days	0_days	15_30_days	7_14_days	NA	15_30_days	Female	72	2	0	College	50	250000
North_Twin_Lake	1997	Yes	8	8	8	1_6_days	60+_days	1_6_days	0_days	0_days	60+_days	60+_days	Male	58	2	NA	GradProf	90	500000
North_Twin_Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
